dwr_id,dau,major,fraction
101_42,036,Water,0.00
101_42,036,Wetlands,0.00
101_43,036,Barren,0.00
101_43,036,Developed,0.50
101_43,036,Forest,0.21
101_43,036,Herbaceous,0.14
101_43,036,Shrubland,0.13
101_43,036,Water,0.01
101_43,036,Wetlands,0.00
101_44,036,Developed,0.14
101_44,036,Forest,0.50
101_44,036,Herbaceous,0.08
101_44,036,Planted/Cultivated,0.03
101_44,036,Shrubland,0.24
101_44,036,Water,0.00
101_44,036,Wetlands,0.00
101_44,391,Developed,0.12
101_44,391,Forest,0.55
101_44,391,Herbaceous,0.03
101_44,391,Planted/Cultivated,0.08
101_44,391,Shrubland,0.23
101_45,036,Forest,0.73
101_45,036,Herbaceous,0.04
101_45,036,Shrubland,0.23
101_45,040,Developed,0.07
101_45,040,Forest,0.23
101_45,040,Herbaceous,0.25
101_45,040,Shrubland,0.44
101_45,391,Developed,0.01
101_45,391,Forest,0.59
101_45,391,Herbaceous,0.04
101_45,391,Planted/Cultivated,0.00
101_45,391,Shrubland,0.35
101_45,391,Water,0.00
101_46,040,Developed,0.00
101_46,040,Forest,0.81
101_46,040,Herbaceous,0.02
101_46,040,Shrubland,0.17
101_46,391,Developed,0.01
101_46,391,Forest,0.54
101_46,391,Herbaceous,0.04
101_46,391,Shrubland,0.41
101_47,040,Barren,0.00
101_47,040,Developed,0.02
101_47,040,Forest,0.60
101_47,040,Herbaceous,0.05
101_47,040,Planted/Cultivated,0.17
101_47,040,Shrubland,0.15
101_47,040,Wetlands,0.00
101_48,040,Barren,0.00
101_48,040,Developed,0.10
101_48,040,Forest,0.01
101_48,040,Herbaceous,0.03
101_48,040,Planted/Cultivated,0.83
101_48,040,Shrubland,0.02
101_48,040,Water,0.00
101_48,040,Wetlands,0.00
101_49,040,Barren,0.00
101_49,040,Developed,0.04
101_49,040,Forest,0.15
101_49,040,Herbaceous,0.12
101_49,040,Planted/Cultivated,0.29
101_49,040,Shrubland,0.40
101_49,040,Water,0.00
10_15,014,Developed,0.09
10_15,014,Forest,0.90
10_15,014,Herbaceous,0.00
10_15,014,Shrubland,0.00
10_15,014,Wetlands,0.00
101_50,040,Developed,0.00
101_50,040,Forest,0.26
101_50,040,Herbaceous,0.02
101_50,040,Planted/Cultivated,0.18
101_50,040,Shrubland,0.54
101_50,040,Water,0.00
101_50,040,Wetlands,0.00
101_51,040,Forest,0.43
101_51,040,Herbaceous,0.04
101_51,040,Planted/Cultivated,0.06
101_51,040,Shrubland,0.47
101_51,175,Barren,0.00
101_51,175,Developed,0.00
101_51,175,Forest,0.50
101_51,175,Herbaceous,0.09
101_51,175,Shrubland,0.41
101_52,175,Developed,0.03
101_52,175,Forest,0.35
101_52,175,Herbaceous,0.14
101_52,175,Planted/Cultivated,0.00
101_52,175,Shrubland,0.48
101_52,175,Water,0.00
101_52,175,Wetlands,0.00
101_53,175,Barren,0.00
101_53,175,Developed,0.02
101_53,175,Forest,0.42
101_53,175,Herbaceous,0.15
101_53,175,Planted/Cultivated,0.01
101_53,175,Shrubland,0.39
101_53,175,Water,0.01
101_53,175,Wetlands,0.00
101_54,175,Developed,0.02
101_54,175,Forest,0.55
101_54,175,Forest,0.30
101_54,175,Herbaceous,0.04
101_54,175,Herbaceous,0.00
101_54,175,Shrubland,0.39
101_54,175,Shrubland,0.70
101_54,175,Wetlands,0.00
101_55,175,Forest,0.87
101_55,175,Forest,0.40
101_55,175,Herbaceous,0.00
101_55,175,Shrubland,0.13
101_55,175,Shrubland,0.60
101_55,191,Forest,0.21
101_55,191,Herbaceous,0.22
101_55,191,Shrubland,0.57
101_56,191,Barren,0.00
101_56,191,Developed,0.03
101_56,191,Forest,0.19
101_56,191,Herbaceous,0.61
101_56,191,Planted/Cultivated,0.00
101_56,191,Shrubland,0.16
101_56,191,Water,0.00
101_56,191,Wetlands,0.01
101_57,191,Developed,0.05
101_57,191,Forest,0.01
101_57,191,Herbaceous,0.89
101_57,191,Planted/Cultivated,0.01
101_57,191,Shrubland,0.04
101_57,191,Wetlands,0.00
101_58,191,Barren,0.05
101_58,191,Developed,0.09
101_58,191,Herbaceous,0.59
101_58,191,Planted/Cultivated,0.26
101_58,191,Shrubland,0.00
101_58,191,Water,0.00
101_58,191,Wetlands,0.00
101_59,191,Barren,0.00
101_59,191,Developed,0.03
101_59,191,Herbaceous,0.01
101_59,191,Planted/Cultivated,0.96
101_59,191,Wetlands,0.00
10_16,014,Developed,0.09
10_16,014,Forest,0.85
10_16,014,Herbaceous,0.01
10_16,014,Shrubland,0.06
101_60,191,Developed,0.11
101_60,191,Herbaceous,0.00
101_60,191,Planted/Cultivated,0.89
101_61,191,Developed,0.29
101_61,191,Herbaceous,0.01
101_61,191,Planted/Cultivated,0.69
101_61,191,Wetlands,0.01
101_62,191,Developed,0.03
101_62,191,Herbaceous,0.00
101_62,191,Planted/Cultivated,0.96
101_62,191,Wetlands,0.00
101_63,186,Planted/Cultivated,0.92
101_63,186,Water,0.03
101_63,186,Wetlands,0.05
101_63,191,Developed,0.02
101_63,191,Herbaceous,0.04
101_63,191,Planted/Cultivated,0.94
101_63,191,Water,0.00
101_63,191,Wetlands,0.01
101_64,186,Developed,0.14
101_64,186,Developed,0.02
101_64,186,Herbaceous,0.00
101_64,186,Planted/Cultivated,0.63
101_64,186,Planted/Cultivated,0.96
101_64,186,Water,0.12
101_64,186,Wetlands,0.11
101_64,186,Wetlands,0.02
101_64,191,Developed,0.12
101_64,191,Developed,0.03
101_64,191,Herbaceous,0.22
101_64,191,Herbaceous,0.07
101_64,191,Planted/Cultivated,0.66
101_64,191,Planted/Cultivated,0.89
101_64,191,Wetlands,0.01
101_64,191,Wetlands,0.01
101_65,186,Barren,0.00
101_65,186,Herbaceous,0.16
101_65,186,Planted/Cultivated,0.47
101_65,186,Wetlands,0.37
101_65,191,Barren,0.00
101_65,191,Developed,0.00
101_65,191,Herbaceous,0.19
101_65,191,Planted/Cultivated,0.77
101_65,191,Wetlands,0.04
101_66,186,Barren,0.01
101_66,186,Developed,0.04
101_66,186,Herbaceous,0.02
101_66,186,Planted/Cultivated,0.80
101_66,186,Water,0.05
101_66,186,Wetlands,0.08
101_66,191,Planted/Cultivated,1.00
101_67,186,Developed,0.92
101_67,186,Developed,0.03
101_67,186,Planted/Cultivated,0.91
101_67,186,Water,0.08
101_67,186,Water,0.05
101_67,186,Wetlands,0.01
101_67,186,Wetlands,0.01
101_68,173,Developed,0.54
101_68,173,Herbaceous,0.03
101_68,173,Planted/Cultivated,0.39
101_68,173,Wetlands,0.04
101_68,186,Barren,0.00
101_68,186,Developed,0.72
101_68,186,Developed,0.10
101_68,186,Herbaceous,0.01
101_68,186,Planted/Cultivated,0.24
101_68,186,Planted/Cultivated,0.75
101_68,186,Water,0.02
101_68,186,Water,0.14
101_68,186,Wetlands,0.01
101_68,186,Wetlands,0.01
101_69,173,Developed,0.91
101_69,173,Herbaceous,0.04
101_69,173,Planted/Cultivated,0.03
101_69,173,Wetlands,0.02
10_17,014,Developed,0.06
10_17,014,Forest,0.80
10_17,014,Herbaceous,0.01
10_17,014,Planted/Cultivated,0.00
10_17,014,Shrubland,0.13
101_70,173,Developed,0.95
101_70,173,Herbaceous,0.04
101_70,173,Planted/Cultivated,0.01
101_70,173,Wetlands,0.00
101_71,173,Developed,0.37
101_71,173,Herbaceous,0.38
101_71,173,Planted/Cultivated,0.20
101_71,173,Wetlands,0.05
101_72,173,Barren,0.01
101_72,173,Developed,0.26
101_72,173,Herbaceous,0.52
101_72,173,Planted/Cultivated,0.15
101_72,173,Water,0.00
101_72,173,Wetlands,0.06
101_73,173,Barren,0.00
101_73,173,Developed,0.03
101_73,173,Herbaceous,0.56
101_73,173,Planted/Cultivated,0.37
101_73,173,Water,0.01
101_73,173,Wetlands,0.02
101_73,180,Barren,0.00
101_73,180,Developed,0.04
101_73,180,Herbaceous,0.52
101_73,180,Planted/Cultivated,0.39
101_73,180,Water,0.01
101_73,180,Wetlands,0.04
101_74,173,Developed,0.11
101_74,173,Herbaceous,0.89
101_74,173,Water,0.00
101_74,180,Barren,0.00
101_74,180,Developed,0.03
101_74,180,Herbaceous,0.46
101_74,180,Planted/Cultivated,0.47
101_74,180,Water,0.01
101_74,180,Wetlands,0.03
101_75,180,Barren,0.02
101_75,180,Developed,0.07
101_75,180,Forest,0.00
101_75,180,Herbaceous,0.57
101_75,180,Planted/Cultivated,0.31
101_75,180,Water,0.01
101_75,180,Wetlands,0.02
101_76,180,Barren,0.01
101_76,180,Developed,0.09
101_76,180,Herbaceous,0.66
101_76,180,Planted/Cultivated,0.21
101_76,180,Water,0.01
101_76,180,Wetlands,0.01
101_77,176,Barren,0.07
101_77,176,Developed,0.03
101_77,176,Forest,0.08
101_77,176,Herbaceous,0.69
101_77,176,Water,0.05
101_77,176,Wetlands,0.09
101_77,180,Barren,0.05
101_77,180,Developed,0.17
101_77,180,Forest,0.00
101_77,180,Herbaceous,0.61
101_77,180,Planted/Cultivated,0.12
101_77,180,Shrubland,0.00
101_77,180,Water,0.03
101_77,180,Wetlands,0.01
101_78,176,Developed,0.02
101_78,176,Developed,0.03
101_78,176,Forest,0.11
101_78,176,Forest,0.12
101_78,176,Herbaceous,0.68
101_78,176,Herbaceous,0.85
101_78,176,Shrubland,0.19
101_78,176,Shrubland,0.00
101_78,176,Wetlands,0.00
101_78,180,Barren,0.00
101_78,180,Developed,0.07
101_78,180,Forest,0.07
101_78,180,Herbaceous,0.81
101_78,180,Shrubland,0.02
101_78,180,Water,0.01
101_78,180,Wetlands,0.02
101_78,181,Developed,0.03
101_78,181,Forest,0.24
101_78,181,Herbaceous,0.47
101_78,181,Shrubland,0.26
101_78,181,Water,0.00
101_79,176,Developed,0.02
101_79,176,Forest,0.25
101_79,176,Herbaceous,0.63
101_79,176,Planted/Cultivated,0.00
101_79,176,Shrubland,0.09
101_79,176,Water,0.00
101_79,181,Developed,0.01
101_79,181,Forest,0.24
101_79,181,Herbaceous,0.57
101_79,181,Shrubland,0.18
10_18,014,Barren,0.00
10_18,014,Developed,0.05
10_18,014,Forest,0.86
10_18,014,Herbaceous,0.01
10_18,014,Shrubland,0.08
101_80,176,Developed,0.03
101_80,176,Forest,0.18
101_80,176,Herbaceous,0.75
101_80,176,Planted/Cultivated,0.00
101_80,176,Shrubland,0.03
101_80,176,Water,0.00
101_80,181,Developed,0.05
101_80,181,Forest,0.01
101_80,181,Herbaceous,0.91
101_80,181,Planted/Cultivated,0.01
101_80,181,Shrubland,0.02
101_80,181,Water,0.01
101_81,176,Developed,0.02
101_81,176,Forest,0.19
101_81,176,Herbaceous,0.68
101_81,176,Planted/Cultivated,0.00
101_81,176,Shrubland,0.10
101_81,176,Water,0.00
101_81,181,Developed,0.00
101_81,181,Forest,0.08
101_81,181,Herbaceous,0.76
101_81,181,Shrubland,0.15
101_81,181,Water,0.00
101_82,176,Developed,0.09
101_82,176,Forest,0.20
101_82,176,Herbaceous,0.65
101_82,176,Planted/Cultivated,0.01
101_82,176,Shrubland,0.05
101_82,181,Forest,0.12
101_82,181,Herbaceous,0.86
101_82,181,Shrubland,0.02
101_83,176,Developed,0.02
101_83,176,Forest,0.51
101_83,176,Herbaceous,0.39
101_83,176,Planted/Cultivated,0.02
101_83,176,Shrubland,0.06
101_83,176,Water,0.00
101_84,176,Developed,0.00
101_84,176,Forest,0.56
101_84,176,Herbaceous,0.25
101_84,176,Shrubland,0.19
101_84,176,Water,0.00
101_85,176,Developed,0.04
101_85,176,Forest,0.67
101_85,176,Herbaceous,0.16
101_85,176,Planted/Cultivated,0.00
101_85,176,Shrubland,0.13
101_86,176,Developed,0.01
101_86,176,Forest,0.76
101_86,176,Herbaceous,0.08
101_86,176,Shrubland,0.15
101_86,176,Water,0.00
101_87,176,Developed,0.06
101_87,176,Forest,0.83
101_87,176,Herbaceous,0.04
101_87,176,Shrubland,0.07
101_87,176,Wetlands,0.00
101_88,176,Developed,0.02
101_88,176,Forest,0.79
101_88,176,Herbaceous,0.05
101_88,176,Shrubland,0.13
101_88,176,Wetlands,0.00
101_89,176,Developed,0.03
101_89,176,Forest,0.80
101_89,176,Herbaceous,0.01
101_89,176,Shrubland,0.16
101_89,176,Wetlands,0.00
10_19,014,Barren,0.00
10_19,014,Developed,0.07
10_19,014,Forest,0.89
10_19,014,Herbaceous,0.01
10_19,014,Shrubland,0.03
10_19,014,Water,0.00
101_90,176,Developed,0.00
101_90,176,Forest,0.74
101_90,176,Herbaceous,0.02
101_90,176,Shrubland,0.23
101_90,176,Wetlands,0.01
101_91,176,Forest,0.82
101_91,176,Forest,0.99
101_91,176,Herbaceous,0.00
101_91,176,Shrubland,0.17
101_91,176,Shrubland,0.01
101_91,176,Water,0.00
101_91,176,Wetlands,0.00
101_92,176,Forest,0.86
101_92,176,Forest,0.98
101_92,176,Shrubland,0.14
101_92,176,Shrubland,0.02
101_92,176,Wetlands,0.00
101_93,176,Forest,0.59
101_93,176,Forest,0.96
101_93,176,Herbaceous,0.00
101_93,176,Shrubland,0.41
101_93,176,Shrubland,0.04
101_94,176,Forest,0.52
101_94,176,Forest,0.99
101_94,176,Shrubland,0.48
101_94,176,Shrubland,0.01
101_95,176,Forest,0.44
101_95,176,Forest,0.94
101_95,176,Herbaceous,0.01
101_95,176,Shrubland,0.55
101_95,176,Shrubland,0.06
101_96,176,Barren,0.00
101_96,176,Forest,0.18
101_96,176,Forest,0.79
101_96,176,Herbaceous,0.04
101_96,176,Herbaceous,0.00
101_96,176,Shrubland,0.38
101_96,176,Shrubland,0.17
101_96,176,Water,0.40
101_96,176,Water,0.05
101_97,176,Forest,0.19
101_97,176,Forest,0.85
101_97,176,Herbaceous,0.03
101_97,176,Herbaceous,0.00
101_97,176,Shrubland,0.48
101_97,176,Shrubland,0.09
101_97,176,Water,0.30
101_97,176,Water,0.06
101_98,176,Barren,0.01
101_98,176,Forest,0.21
101_98,176,Forest,0.76
101_98,176,Herbaceous,0.05
101_98,176,Herbaceous,0.00
101_98,176,Shrubland,0.75
101_98,176,Shrubland,0.23
101_98,176,Wetlands,0.00
101_99,176,Barren,0.02
101_99,176,Barren,0.00
101_99,176,Forest,0.51
101_99,176,Forest,0.65
101_99,176,Herbaceous,0.00
101_99,176,Shrubland,0.48
101_99,176,Shrubland,0.35
101_99,176,Wetlands,0.00
101_99,194,Barren,0.01
101_99,194,Developed,0.03
101_99,194,Forest,0.47
101_99,194,Forest,0.98
101_99,194,Herbaceous,0.01
101_99,194,Shrubland,0.48
101_99,194,Shrubland,0.02
101_99,194,Water,0.00
10_20,014,Developed,0.07
10_20,014,Forest,0.91
10_20,014,Herbaceous,0.01
10_20,014,Shrubland,0.01
10_21,014,Barren,0.00
10_21,014,Developed,0.03
10_21,014,Forest,0.83
10_21,014,Shrubland,0.14
102_100,194,Barren,0.05
102_100,194,Barren,0.02
102_100,194,Barren,0.13
102_100,194,Developed,0.03
102_100,194,Forest,0.50
102_100,194,Forest,0.57
102_100,194,Forest,0.14
102_100,194,Herbaceous,0.01
102_100,194,Herbaceous,0.00
102_100,194,Shrubland,0.37
102_100,194,Shrubland,0.41
102_100,194,Shrubland,0.69
102_100,194,Water,0.04
102_100,194,Water,0.05
102_100,194,Wetlands,0.01
102_101,194,Barren,0.10
102_101,194,Forest,0.37
102_101,194,Herbaceous,0.00
102_101,194,Shrubland,0.47
102_101,194,Water,0.06
102_101,194,Wetlands,0.00
102_102,194,Barren,0.04
102_102,194,Forest,0.47
102_102,194,Herbaceous,0.01
102_102,194,Shrubland,0.48
102_102,194,Water,0.01
102_103,194,Barren,0.02
102_103,194,Forest,0.52
102_103,194,Herbaceous,0.01
102_103,194,Shrubland,0.43
102_103,194,Water,0.02
102_103,194,Wetlands,0.00
102_104,194,Barren,0.10
102_104,194,Forest,0.41
102_104,194,Herbaceous,0.03
102_104,194,Shrubland,0.47
102_105,194,Barren,0.06
102_105,194,Forest,0.52
102_105,194,Herbaceous,0.01
102_105,194,Shrubland,0.41
102_106,194,Barren,0.06
102_106,194,Forest,0.46
102_106,194,Herbaceous,0.00
102_106,194,Shrubland,0.48
102_106,270,Barren,0.18
102_106,270,Forest,0.26
102_106,270,Herbaceous,0.03
102_106,270,Shrubland,0.54
102_107,194,Barren,0.07
102_107,194,Forest,0.39
102_107,194,Herbaceous,0.06
102_107,194,Shrubland,0.48
102_107,270,Barren,0.04
102_107,270,Forest,0.51
102_107,270,Herbaceous,0.02
102_107,270,Shrubland,0.43
102_108,194,Forest,0.53
102_108,194,Shrubland,0.47
102_108,270,Barren,0.11
102_108,270,Forest,0.29
102_108,270,Herbaceous,0.08
102_108,270,Shrubland,0.52
102_108,270,Water,0.00
102_109,270,Barren,0.03
102_109,270,Forest,0.39
102_109,270,Herbaceous,0.06
102_109,270,Shrubland,0.52
102_109,270,Water,0.00
102_109,270,Wetlands,0.01
102_110,270,Barren,0.01
102_110,270,Barren,0.01
102_110,270,Forest,0.44
102_110,270,Forest,0.17
102_110,270,Herbaceous,0.01
102_110,270,Herbaceous,0.01
102_110,270,Shrubland,0.55
102_110,270,Shrubland,0.80
102_111,270,Barren,0.01
102_111,270,Forest,0.21
102_111,270,Herbaceous,0.01
102_111,270,Shrubland,0.77
102_112,270,Barren,0.01
102_112,270,Developed,0.02
102_112,270,Forest,0.41
102_112,270,Herbaceous,0.02
102_112,270,Shrubland,0.54
102_113,270,Barren,0.00
102_113,270,Forest,0.30
102_113,270,Herbaceous,0.01
102_113,270,Shrubland,0.69
102_114,270,Barren,0.00
102_114,270,Forest,0.09
102_114,270,Herbaceous,0.04
102_114,270,Shrubland,0.86
102_114,270,Water,0.00
102_114,270,Wetlands,0.00
102_115,270,Barren,0.11
102_115,270,Forest,0.09
102_115,270,Herbaceous,0.07
102_115,270,Shrubland,0.73
102_115,270,Wetlands,0.00
102_116,270,Barren,0.23
102_116,270,Forest,0.14
102_116,270,Herbaceous,0.27
102_116,270,Shrubland,0.36
102_117,270,Barren,0.01
102_117,270,Forest,0.67
102_117,270,Herbaceous,0.08
102_117,270,Shrubland,0.24
102_117,270,Wetlands,0.00
102_117,no data,Forest,0.54
102_117,no data,Shrubland,0.46
102_118,270,Forest,0.76
102_118,270,Herbaceous,0.01
102_118,270,Shrubland,0.24
102_118,270,Wetlands,0.00
102_118,no data,Developed,0.00
102_118,no data,Forest,0.16
102_118,no data,Herbaceous,0.08
102_118,no data,Planted/Cultivated,0.02
102_118,no data,Shrubland,0.65
102_118,no data,Wetlands,0.08
10_22,014,Developed,0.03
10_22,014,Forest,0.85
10_22,014,Herbaceous,0.00
10_22,014,Shrubland,0.12
10_23,014,Forest,0.97
10_23,014,Shrubland,0.03
102_33,035,Developed,0.02
102_33,035,Forest,0.23
102_33,035,Herbaceous,0.47
102_33,035,Shrubland,0.29
102_33,037,Barren,0.01
102_33,037,Developed,0.08
102_33,037,Forest,0.10
102_33,037,Herbaceous,0.52
102_33,037,Shrubland,0.29
102_33,037,Water,0.00
102_33,no data,Barren,0.01
102_33,no data,Developed,0.00
102_33,no data,Herbaceous,0.00
102_33,no data,Shrubland,0.00
102_33,no data,Water,0.99
102_34,035,Developed,0.03
102_34,035,Forest,0.74
102_34,035,Herbaceous,0.14
102_34,035,Shrubland,0.09
102_34,037,Developed,0.01
102_34,037,Forest,0.39
102_34,037,Herbaceous,0.38
102_34,037,Shrubland,0.22
102_35,035,Developed,0.04
102_35,035,Forest,0.89
102_35,035,Herbaceous,0.04
102_35,035,Shrubland,0.03
102_35,037,Developed,0.04
102_35,037,Forest,0.51
102_35,037,Herbaceous,0.26
102_35,037,Shrubland,0.19
102_35,037,Water,0.00
102_36,035,Developed,0.13
102_36,035,Forest,0.60
102_36,035,Herbaceous,0.14
102_36,035,Shrubland,0.13
102_36,037,Developed,0.07
102_36,037,Forest,0.76
102_36,037,Herbaceous,0.05
102_36,037,Shrubland,0.12
102_37,035,Developed,0.08
102_37,035,Forest,0.50
102_37,035,Herbaceous,0.23
102_37,035,Shrubland,0.18
102_37,035,Wetlands,0.00
102_37,037,Developed,0.14
102_37,037,Forest,0.58
102_37,037,Herbaceous,0.15
102_37,037,Shrubland,0.13
102_38,035,Barren,0.00
102_38,035,Developed,0.17
102_38,035,Forest,0.07
102_38,035,Herbaceous,0.55
102_38,035,Planted/Cultivated,0.08
102_38,035,Shrubland,0.13
102_38,035,Water,0.00
102_38,035,Wetlands,0.01
102_38,036,Developed,0.37
102_38,036,Forest,0.00
102_38,036,Herbaceous,0.53
102_38,036,Shrubland,0.09
102_39,035,Developed,0.84
102_39,035,Forest,0.02
102_39,035,Herbaceous,0.08
102_39,035,Planted/Cultivated,0.03
102_39,035,Shrubland,0.03
102_39,036,Developed,0.34
102_39,036,Forest,0.02
102_39,036,Herbaceous,0.18
102_39,036,Planted/Cultivated,0.40
102_39,036,Shrubland,0.04
102_39,036,Water,0.00
102_39,036,Wetlands,0.02
10_24,010,Forest,0.79
10_24,010,Herbaceous,0.01
10_24,010,Shrubland,0.20
10_24,014,Forest,0.90
10_24,014,Shrubland,0.10
102_40,036,Developed,0.46
102_40,036,Forest,0.00
102_40,036,Herbaceous,0.32
102_40,036,Planted/Cultivated,0.21
102_40,036,Shrubland,0.00
102_40,036,Water,0.00
102_41,036,Developed,0.90
102_41,036,Herbaceous,0.10
102_41,036,Planted/Cultivated,0.00
102_41,036,Shrubland,0.00
102_42,036,Developed,0.49
102_42,036,Forest,0.16
102_42,036,Herbaceous,0.25
102_42,036,Planted/Cultivated,0.01
102_42,036,Shrubland,0.10
102_42,036,Wetlands,0.00
102_43,036,Developed,0.15
102_43,036,Forest,0.40
102_43,036,Herbaceous,0.22
102_43,036,Planted/Cultivated,0.01
102_43,036,Shrubland,0.20
102_43,036,Water,0.00
102_43,036,Wetlands,0.01
102_43,391,Forest,0.31
102_43,391,Herbaceous,0.34
102_43,391,Shrubland,0.34
102_44,036,Developed,0.30
102_44,036,Forest,0.53
102_44,036,Herbaceous,0.08
102_44,036,Shrubland,0.09
102_44,391,Barren,0.00
102_44,391,Developed,0.27
102_44,391,Forest,0.45
102_44,391,Herbaceous,0.09
102_44,391,Planted/Cultivated,0.03
102_44,391,Shrubland,0.15
102_44,391,Wetlands,0.01
102_45,391,Developed,0.21
102_45,391,Forest,0.31
102_45,391,Herbaceous,0.12
102_45,391,Planted/Cultivated,0.13
102_45,391,Shrubland,0.23
102_45,391,Water,0.00
102_45,391,Wetlands,0.00
102_46,040,Developed,0.04
102_46,040,Forest,0.64
102_46,040,Herbaceous,0.20
102_46,040,Shrubland,0.13
102_46,391,Barren,0.00
102_46,391,Developed,0.02
102_46,391,Forest,0.50
102_46,391,Herbaceous,0.13
102_46,391,Shrubland,0.35
102_47,040,Developed,0.02
102_47,040,Forest,0.65
102_47,040,Herbaceous,0.05
102_47,040,Shrubland,0.28
102_47,391,Developed,0.03
102_47,391,Forest,0.65
102_47,391,Herbaceous,0.10
102_47,391,Shrubland,0.21
102_48,040,Barren,0.00
102_48,040,Developed,0.07
102_48,040,Forest,0.31
102_48,040,Herbaceous,0.04
102_48,040,Planted/Cultivated,0.44
102_48,040,Shrubland,0.13
102_48,040,Water,0.00
102_48,040,Wetlands,0.00
102_49,040,Barren,0.00
102_49,040,Developed,0.11
102_49,040,Forest,0.08
102_49,040,Herbaceous,0.12
102_49,040,Planted/Cultivated,0.57
102_49,040,Shrubland,0.10
102_49,040,Water,0.01
102_49,040,Wetlands,0.01
10_25,010,Barren,0.00
10_25,010,Forest,0.57
10_25,010,Herbaceous,0.00
10_25,010,Shrubland,0.42
102_50,040,Developed,0.03
102_50,040,Forest,0.11
102_50,040,Herbaceous,0.12
102_50,040,Planted/Cultivated,0.07
102_50,040,Shrubland,0.66
102_50,040,Water,0.01
102_50,040,Wetlands,0.00
102_51,040,Barren,0.00
102_51,040,Developed,0.02
102_51,040,Forest,0.11
102_51,040,Herbaceous,0.14
102_51,040,Planted/Cultivated,0.13
102_51,040,Shrubland,0.58
102_51,040,Water,0.01
102_51,040,Wetlands,0.00
102_51,175,Developed,0.04
102_51,175,Forest,0.48
102_51,175,Herbaceous,0.21
102_51,175,Shrubland,0.26
102_52,040,Developed,0.01
102_52,040,Forest,0.18
102_52,040,Herbaceous,0.12
102_52,040,Shrubland,0.69
102_52,175,Developed,0.04
102_52,175,Forest,0.66
102_52,175,Herbaceous,0.10
102_52,175,Shrubland,0.20
102_53,041,Forest,0.72
102_53,041,Herbaceous,0.09
102_53,041,Shrubland,0.19
102_53,175,Developed,0.02
102_53,175,Forest,0.53
102_53,175,Herbaceous,0.12
102_53,175,Planted/Cultivated,0.01
102_53,175,Shrubland,0.32
102_53,175,Water,0.00
102_54,041,Developed,0.02
102_54,041,Forest,0.51
102_54,041,Herbaceous,0.10
102_54,041,Shrubland,0.38
102_54,175,Developed,0.01
102_54,175,Forest,0.72
102_54,175,Forest,0.40
102_54,175,Herbaceous,0.01
102_54,175,Herbaceous,0.05
102_54,175,Shrubland,0.26
102_54,175,Shrubland,0.55
102_54,191,Developed,0.01
102_54,191,Forest,0.50
102_54,191,Herbaceous,0.02
102_54,191,Shrubland,0.47
102_55,175,Forest,0.53
102_55,175,Herbaceous,0.01
102_55,175,Shrubland,0.46
102_55,191,Forest,0.48
102_55,191,Herbaceous,0.09
102_55,191,Shrubland,0.44
102_56,191,Developed,0.05
102_56,191,Forest,0.15
102_56,191,Herbaceous,0.67
102_56,191,Planted/Cultivated,0.01
102_56,191,Shrubland,0.12
102_56,191,Water,0.00
102_56,191,Wetlands,0.00
102_57,191,Barren,0.00
102_57,191,Developed,0.18
102_57,191,Forest,0.01
102_57,191,Herbaceous,0.74
